name,gender,attribute,id
Wyat,der,unzugänglich,
Wyliame,der,sarkastisch,
Wylymot,der,krude,
Wyman,der,tierisch,
Wymar,der,frostig,
Wymarc,der,bedrohend,
Wymare,der,betrüblich,
Wymark,der,unbarmherzig,
Wymer,der,mitleidslos,
Wymerus,der,horrend,
Wymon,der,entsetzenerregend,
Wymond,der,skrupellos,
Wymund,der,mürrisch,
Wynkyn,der,hemmungslos,
Wyon,der,drakonisch,
Wyschardus,der,disziplinarisch,
Wystan,der,mitleidlos,
Xabat,der,ungut,
Xabier,der,bedenklich,
Xalbador,der,missgelaunt,
Xantalen,der,ärgerlich,
Xanthippos,der,beunruhigend,
Xanthippus,der,ätzend,
Xanthos,der,temperamentlos,
Xanti,der,bedrohend,
Xarles,der,interesselos,
Xavier,der,gehörig,
Xefe,der,verroht,
Xenagoras,der,fanatisch,
Xenokrates,der,viehisch,
Xenophanes,der,tätlich,
Xenophon,der,hingabefähig,
Ximun,der,ungehobelt,
Xiphilinus,der,unempfänglich,
Xofre,der,erschröcklich,
Xuban,der,beklemmend,
Xurdin,der,grauenhaft,
Xuthos,der,misslich,
Xuthus,der,verächtlich,
Ydevert,der,borstig,
Ymbert,der,qualvoll,
Yngerame,der,viehisch,
Yon,der,übel,
Ypolit,der,brummig,
Ypolitus,der,bestialisch,
Yric,der,beklemmend,
Ysembert,der,skrupellos,
Yuli,der,albtraumhaft,
Yvain,der,eisenhart,
Yve,der,abscheulich,
Yves,der,ordentlich,
Yvet,der,schauderbar,
Yvon,der,grantig,
Yvone,der,medusisch,
Yvonnet,der,grob,
Yvonus,der,schlagend,
Ywain,der,scheußlich,
Zabal,der,harsch,
Zadornin,der,disziplinarisch,
Zagreus,der,schröcklich,
Zamolxis,der,schnöde,
Zaracas,der,kühl,
Zarles,der,lüstern,
Zebe,der,gravierend,
Zeledon,der,seelenlos,
Zelimir,der,unbewegt,
Zemarchus,der,herb,
Zenicetes,der,radikal,
Zeno,der,eiskalt,
Zenobius,der,unbarmherzig,
Zenodoros,der,peinigend,
Zephyrinus,der,tödlich,
Zernin,der,bestialisch,
Zeru,der,unrecht,
Zeruko,der,gemütsarm,
Zethus,der,primitiv,
Zeuxidamos,der,arg,
Zeuxis,der,unerhört,
Zigor,der,schäbig,
Zilar,der,tödlich,
Zindel,der,derb,
Zindelo,der,gallig,
Zinnridi,der,greulich,
Zinzo,der,schlecht gelaunt,
Ziper,der,rigoristisch,
Zobe,der,beachtlich,
Zohiartze,der,mürrisch,
Zoil,der,sarkastisch,
Zoilus,der,rüde,
Zoltan,der,eiskalt,
Zorion,der,mitleidslos,
Zosimus,der,unsentimental,
Zuhaitz,der,dornig,
Zumar,der,apathisch,
Zunbeltz,der,schaudererregend,
Zuri,der,knallhart,
Zuriko,der,ungenießbar,
Zuzen,der,quälend,
Zwentibold,der,bitterlich,
Aafte,die,unrecht,
Aalès,die,erschröcklich,
Aalèz,die,herzlos,
Aalfte,die,verdammt,
Aalina,die,albtraumhaft,
Aaline,die,gnadenlos,
Aalis,die,unbeteiligt,
Aaliz,die,furchtbar,
Aaltje,die,tyrannisch,
Aanor,die,misslich,
Ababilia,die,labil,
Abarne,die,dornenreich,
Abauntza,die,schaudervoll,
Abbatissa,die,derb,
Abbelina,die,beängstigend,
Abelie,die,tyrannisch,
Abelota,die,aggressiv,
Abte,die,außergewöhnlich,
Acelina,die,infernal,
Achaia,die,harsch,
Achethe,die,ungehobelt,
Achradina,die,bejammernswert,
Actaëe,die,labil,
Actë,die,lüstern,
Ada,die,inhuman,
Adala,die,fest,
Adalberta,die,schauderhaft,
Adaleide,die,bedrohlich,
Adalheid,die,strikt,
Adalheidis,die,entschlossen,
Adalind,die,erschröcklich,
Adalindis,die,gemein,
Adaliz,die,teilnahmslos,
Adallinda,die,brutal,
Adallindis,die,wirksam,
Adalmut,die,schlagend,
Adalrada,die,despotisch,
Adaltrude,die,unbeherrscht,
Adaltrutis,die,herzzerreißend,
Adaluuidis,die,gruslig,
Adalwara,die,unliebsam,
Adalwif,die,ätzend,
Adda,die,autoritär,
Addela,die,unnahbar,
Ade,die,graus,
Adeia,die,engherzig,
Adela,die,griesgrämig,
Adelaide,die,skrupellos,
Adelaidis,die,libidinös,
Adelais,die,menschenfeindlich,
Adeldreda,die,kompromisslos,
Adelena,die,erbarmungslos,
Adelheid,die,disziplinarisch,
Adelheidis,die,unnahbar,
Adelicia,die,schnöde,
Adelid,die,hundekalt,
Adelie,die,kühl,
Adelin,die,kolossal,
Adelina,die,ungut,
Adeline,die,gravierend,
Adelisa,die,unmenschlich,
Adeliz,die,stumpf,
Adeliza,die,unkollegial,
Adeltrudis,die,schauerlich,
Adelysia,die,autoritär,
Adeodata,die,böse,
Adere,die,frostklirrend,
Adète,die,libidinös,
Adhela,die,erbost,
Adhelina,die,übel,
Adila,die,scheußlich,
Admiranda,die,geladen,
Adonie,die,lieblos,
Adula,die,unheimlich,
Aduna,die,schmerzlich,
Adwala,die,krude,
Aebbe,die,wollüstig,
Aedelflete,die,radikal,
Aeditha,die,ausschweifend,
Aediva,die,frech,
Aedon,die,gewalttätig,
Aegiolea,die,taub,
Aegle,die,disziplinarisch,
Aeileua,die,indigniert,
Aeilgyuu,die,schlimm,
Aeldid,die,übel,
Aeldiet,die,gefühllos,
Aeldit,die,missgelaunt,
Aeleis,die,gewaltig,
Aelesia,die,eng,
Aelffled,die,betäubt,
Aelfgiuee,die,saukalt,
Aelfgiva,die,bejammernswert,
Aelfgyd,die,brutal,
Aelfled,die,unpassend,
Aelfleda,die,grausam,
Aelfryth,die,niederträchtig,
Aelgytha,die,unpassend,
Aelienor,die,heikel,
Aelina,die,barbarisch,
Aelis,die,abschreckend,
Aelisia,die,kaltblütig,
Aelive,die,dickfellig,
Aelizia,die,gewichtig,
Aelueua,die,gemütsarm,
Aenor,die,grässlich,
Aerope,die,gewissenlos,
Aes,die,verneinend,
Aeschine,die,abscheulich,
Aetheldreda,die,empört,
Aethelfleada,die,entsetzenerregend,
Aethelind,die,übelgelaunt,
Aethelinda,die,dumpf,
Aethelthryth,die,niederträchtig,
Aetheria,die,beklemmend,
Aethre,die,katastrophal,
Agace,die,lieblos,
Agacia,die,kaltherzig,
Agacie,die,mitleidslos,
Agamede,die,gemütlos,
Aganippe,die,verärgert,
Agape,die,misslich,
Agapia,die,autoritär,
Agarista,die,makaber,
Agas,die,ätzend,
Agase,die,medusisch,
Agate,die,außergewöhnlich,
Agatha,die,unerhört,
Agathé,die,rabiat,
Agathonice,die,apathisch,
Agave,die,radikal,
Agentrudis,die,unartig,
Aggie,die,ungut,
Agglethrudis,die,gereizt,
Aginaga,die,hemmungslos,
Agirre,die,haarsträubend,
Aglaia,die,geladen,
Aglaurus,die,tadelnswert,
Agnella,die,brutal,
Agnesot,die,rabiat,
Agneta,die,unerhört,
Agnetis,die,bedenklich,
Agnus,die,entschlossen,
Agote,die,wütend,
Agurne,die,unnahbar,
Agurtzane,die,brummig,
Ahelis,die,schlecht gelaunt,
Ahelissa,die,erschrecklich,
Aiago,die,despotisch,
Aiala,die,wollüstig,
Aicelina,die,kompromisslos,
Aicusa,die,unzivilisiert,
Aiglante,die,erschrecklich,
Aiglente,die,erbarmungslos,
Aiglentine,die,unpassend,
Aikaterine,die,gefühlskalt,
Ailda,die,unbeherrscht,
Aildreda,die,grobschlächtig,
Ailed,die,sündig,
Aileth,die,gravierend,
Aileua,die,massiv,
Aileve,die,gemütsarm,
Ailfled,die,dumm,
Ailhiet,die,empfindungslos,
Ailid,die,unerträglich,
Ailiet,die,drakonisch,
Ailith,die,unbeherrscht,
Ailitha,die,fanatisch,
Ailiue,die,heftig,
Ailiva,die,ungehobelt,
Ailleda,die,tyrannisch,
Ailleth,die,gehörig,
Ailletha,die,schlecht gelaunt,
Ailliva,die,unbeeindruckt,
Ailova,die,primitiv,
Ailufa,die,brüsk,
Aimie,die,beachtlich,
Ainara,die,erbittert,
Ainhoa,die,bedrohlich,
Ainize,die,diktatorisch,
Ainoa,die,unmanierlich,
Aintza,die,scharf,
Aintzane,die,grauenhaft,
Aintzile,die,verhängnisvoll,
Aintzine,die,schröcklich,
Ainuesa,die,übermäßig,
Aiora,die,gemütlos,
Aisone,die,gestählt,
Aithra,die,unausstehlich,
Aitziber,die,unnachsichtig,
Aizeti,die,ungut,
Aizkorri,die,tyrannisch,
Aizpea,die,gräulich,
Aka,die,eiskalt,
Akelda,die,eiskalt,
Akenehi,die,erschrecklich,
Aketa,die,aggressiv,
Akorda,die,intensiv,
Ala,die,verhängnisvoll,
Alaine,die,primitiv,
Alainne,die,wutschnaubend,
Alais,die,peinigend,
Alaitz,die,rigoristisch,
Alazaïs,die,dornenvoll,
Alazne,die,derb,
Alba,die,gravierend,
Albelenda,die,frostig,
Alberad,die,rüpelhaft,
Alberadis,die,beunruhigend,
Albie,die,frigide,
Albizua,die,schreckbar,
Albrad,die,rüpelhaft,
Albrade,die,gräulich,
Albray,die,empfindlich,
Albreda,die,unhöflich,
Albree,die,saukalt,
Albruga,die,unmanierlich,
Alburch,die,infernal,
Alburg,die,temperamentlos,
Alcandre,die,qualvoll,
Alcestis,die,ungeheuer,
Alcippe,die,destruktiv,
Alcmene,die,widerlich,
Alcyone,die,engstirnig,
Alda,die,schaudervoll,
Alded,die,ruppig,
Aldet,die,unselig,
Aldeth,die,eng,
Aldgid,die,arg,
Aldguda,die,lüstern,
Aldgudana,die,empört,
Aldgyth,die,dornenreich,
Aldid,die,ungenießbar,
Aldiet,die,beklagenswert,
Aldieth,die,gravierend,
Aldietha,die,unbewegt,
Aldis,die,grimmig,
Aldith,die,grässlich,
Alditha,die,ungerecht,
Aldiva,die,unnahbar,
Aldiytha,die,viehisch,
Aldruth,die,engherzig,
Alduara,die,grantig,
Alduenza,die,bewusstlos,
Aldus,die,scharf,
Aldusa,die,empört,
Alduse,die,saukalt,
Aldyet,die,dornenreich,
Aldyt,die,mitleidslos,
Aleidis,die,bitterlich,
Aleire,die,unpassend,
Alemene,die,verflucht,
Aleneite,die,übermäßig,
Alesandese,die,frech,
Alesia,die,eingeschlafen,
Alesone,die,harsch,
Alesta,die,ekelhaft,
Aleusa,die,misslich,
Alexandra,die,lieblos,
Alexandria,die,stumpf,
Alfgarda,die,ruppig,
Alfild,die,taub,
Alfled,die,schaudererregend,
Alfleda,die,gleichgültig,
Alflent,die,tätlich,
Alflet,die,unliebsam,
Alfleta,die,dumpf,
Alfreda,die,geladen,
Algaia,die,massiv,
Algyva,die,gemeinschaftsfeindlich,
Alhflaed,die,tödlich,
Alhflead,die,gefühlskalt,
Alia,die,unwahr,
Alianor,die,abgestumpft,
Alianora,die,tätlich,
Alice,die,gewalttätig,
Alicen,die,rigoristisch,
Alicia,die,ernst,
Alid,die,unfreundlich,
Alienor,die,lächelnd,
Alienora,die,ärgerlich,
Alina,die,verwerflich,
Aline,die,gallig,
Alis,die,radikal,
Alisaundre,die,gefühlsarm,
Alisceon,die,skrupellos,
Alise,die,kühl,
Alison,die,beachtlich,
Alisone,die,verstimmt,
Alisoun,die,plump,
Aliss,die,libidinös,
Alissende,die,unliebenswürdig,
Alith,die,blutig,
Aliua,die,soldatisch,
Aliva,die,labil,
Aliz,die,unsanft,
Alize,die,eisenfest,
Alkain,die,plump,
Alkmena,die,bitterkalt,
Allemande,die,kolossal,
Allie,die,makaber,
Allison,die,lieblos,
Alma,die,grausig,
Almika,die,unliebsam,
Almt,die,gestählt,
Almuth,die,engstirnig,
Almuza,die,hingabefähig,
Aloa,die,erzürnt,
Alodia,die,apodiktisch,
Alot,die,bitter,
Alote,die,flegelhaft,
Alpaida,die,unbeschreiblich,
Alpais,die,gefühlsarm,
Alse,die,herb,
Alsneta,die,frigide,
Alson,die,bestimmt,
Althaea,die,autoritär,
Althaia,die,wutschnaubend,
Althea,die,verletzend,
Altzagarate,die,medusisch,
Alueua,die,gemütsarm,
Alueue,die,unliebsam,
Aluina,die,ungerecht,
Aluinnia,die,erschröcklich,
Aluiua,die,unsentimental,
Alverat,die,mörderisch,
Alvered,die,ungerührt,
Alveua,die,unnachsichtig,
Alveva,die,tätlich,
Alviua,die,schreckenerregend,
Alviva,die,angsterregend,
Alycie,die,intensiv,
Alyna,die,animalisch,
Alyon,die,leidvoll,
Alys,die,unartig,
Alyson,die,knallhart,
Alysone,die,schrecklich,
Alyva,die,bedrohlich,
Ama,die,peinigend,
Amabil,die,niederträchtig,
Amabili,die,diktatorisch,
Amabilia,die,schmerzhaft,
Amabilis,die,rigoristisch,
Amabilla,die,bissig,
Amabillia,die,dornenvoll,
Amable,die,entschlossen,
Amaduena,die,schwierig,
Amagoia,die,erbittert,
Amaia,die,unbeteiligt,
Amalasuintha,die,tätlich,
Amalberga,die,wütend,
Amalberta,die,rüpelhaft,
Amalbirga,die,animalisch,
Amalfrida,die,übermäßig,
Amalfriede,die,bedauerlich,
Amalgunde,die,gnadenlos,
Amalone,die,viehisch,
Amalur,die,beklagenswert,
Amane,die,bestimmt,
Amarhyllis,die,unliebsam,
Amata,die,verstimmt,
Amathea,die,verwerflich,
Amatheia,die,frech,
Amatza,die,schaurig,
Ambra,die,unselig,
Amee,die,tadelnswert,
Ameis,die,frech,
Amelia,die,derb,
Amelina,die,taub,
Ameline,die,gewissenlos,
Amelinne,die,reserviert,
Amellia,die,furchterregend,
Amelot,die,brummig,
Amelyn,die,harsch,
Ameria,die,seelenlos,
Amestrin,die,unnachsichtig,
Amestris,die,heikel,
Amets,die,erzürnt,
Ametza,die,herzzerreißend,
Amfelice,die,unbeeindruckt,
Amfelisia,die,hingabefähig,
Amflis,die,einschneidend,
Amflisa,die,entschlossen,
Amflisia,die,herrisch,
Amia,die,unbarmherzig,
Amiable,die,bedenkenlos,
Amic,die,widersprüchlich,
Amica,die,grauslich,
Amicabilis,die,schauderbar,
Amicia,die,martervoll,
Amicie,die,skrupellos,
Amie,die,fanatisch,
Amilamia,die,wutschäumend,
Amilia,die,mürrisch,
Amiot,die,schröcklich,
Amira,die,angsterregend,
Amis,die,unbeeindruckt,
Amiscia,die,schwer,
Amisia,die,hochnäsig,
Amke,die,dornig,
Ammij,die,scheußlich,
Ammio,die,vehement,
Ammy,die,kalt,
Amoltrud,die,ungenießbar,
Amparo,die,fühlbar,
Amphelice,die,betrüblich,
Amphelicia,die,außerordentlich,
Amphillis,die,verflucht,
Amphithoe,die,scharf,
Amphitrite,die,schwer,
Ampinomene,die,rüpelhaft,
Amplias,die,ätzend,
Amulberga,die,schäbig,
Amuna,die,gewaltsam,
Amya,die,bedrohlich,
Amycia,die,hemmungslos,
Amye,die,graus,
Amyfelyse,die,rigoros,
Anabel,die,kompakt,
Anabell,die,unmenschlich,
Anabella,die,mitleidlos,
Anabill,die,ausschweifend,
Anabilla,die,apodiktisch,
Anabille,die,unselig,
Anabul,die,unpassend,
Anachorita,die,gräulich,
Anaeaxi,die,rau,
Anaiansi,die,barbarisch,
Anais,die,lächelnd,
Anastas,die,abgestumpft,
Anastase,die,widersprüchlich,
Anastasia,die,grausig,
Anastatia,die,tödlich,
Anaurra,die,infernalisch,
Anchoret,die,rabiat,
Anchoretta,die,verärgert,
Ancret,die,schauerlich,
Ancreta,die,übermäßig,
Ancrett,die,martervoll,
Ande,die,rüpelhaft,
Anderazu,die,heillos,
Andere,die,grauenerregend,
Anderexo,die,erbarmungslos,
Anderkina,die,gefühllos,
Andia,die,entschlossen,
Andikona,die,unnahbar,
Andion,die,beunruhigend,
Andolie,die,knallhart,
Andone,die,zornig,
Andonine,die,krude,
Andre,die,satanisch,
Andrea,die,albtraumhaft,
Andregoto,die,schauderbar,
Andrekina,die,ätzend,
Andremisa,die,irrsinnig,
Andreva,die,kolossal,
Andrezuria,die,teuflisch,
Andrie,die,schief,
Andromeda,die,unpassend,
Ane,die,unmenschlich,
Anès,die,unbeherrscht,
Anese,die,unkollegial,
Anesot,die,greulich,
Anestasia,die,angsterregend,
Anfelisa,die,barsch,
Anfelise,die,gnadenlos,
Angaret,die,ordentlich,
Angel,die,wutentbrannt,
Angela,die,unbarmherzig,
Angelet,die,übellaunig,
Angelu,die,gestählt,
Angnes,die,triebhaft,
Angnet,die,beunruhigend,
Anis,die,gemütlos,
Aniz,die,unkollegial,
Ankerita,die,bitterlich,
Ankharet,die,verdammt,
Anna,die,mürrisch,
Annabele,die,angsterregend,
Annabell,die,unheimlich,
Annabella,die,unerhört,
Annabelle,die,streng,
Annable,die,sinnenfroh,
Annais,die,leidvoll,
Annaple,die,niederträchtig,
Annas,die,grässlich,
Anne,die,inhuman,
Anneis,die,grässlich,
Annes,die,mürrisch,
Annestas,die,wutschäumend,
Anneyce,die,ungerecht,
Anneys,die,außerordentlich,
Anneyse,die,griesgrämig,
Annice,die,griesgrämig,
Annina,die,außerordentlich,
Annis,die,ärgerlich,
Annise,die,schonungslos,
Annke,die,unerbittlich,
Annor,die,totalitär,
Annora,die,angsteinflößend,
Annot,die,fanatisch,
Annys,die,dornig,
Anora,die,bedauerlich,
Anoz,die,satanisch,
Ansa,die,hingabefähig,
Anselda,die,unsanft,
Ansere,die,ordentlich,
Ansgard,die,angsterregend,
Ansitruda,die,soldatisch,
Anstes,die,missgelaunt,
Anstey,die,verflucht,
Anstice,die,interesselos,
Anstis,die,intensiv,
Anstiss,die,ausschweifend,
Anstruda,die,taktlos,
Antehe,die,verwerflich,
Anteia,die,totalitär,
Antheia,die,herzlos,
Anthoinette,die,lieblos,
Anthousa,die,blutdürstig,
Anthusa,die,handgreiflich,
Anticleia,die,wutentbrannt,
Antigone,die,ruppig,
Antiochis,die,herb,
Antiope,die,apodiktisch,
Antipatra,die,schreckenerregend,
Antje,die,dickfellig,
Antonia,die,drakonisch,
Antxone,die,unbeteiligt,
Antziasko,die,verletzend,
Anunciacion,die,strikt,
Anyes,die,traurig,
Anysia,die,stumpfsinnig,
Anzoy,die,wutschäumend,
Apain,die,krude,
Apala,die,widrig,
Apeline,die,scharf,
Aplin,die,kompromisslos,
Apoline,die,lächelnd,
Appa,die,schaudervoll,
Applin,die,erbost,
Appolina,die,ungehorsam,
Appollonia,die,bitterlich,
Apseudes,die,schmerzhaft,
Araba,die,leidig,
Arabella,die,unnahbar,
Arabia,die,apodiktisch,
Arable,die,grässlich,
Aragundia,die,beachtlich,
Araitz,die,bedenklich,
Arama,die,unheimlich,
Arana,die,peinigend,
Arandon,die,frostig,
Arantxa,die,schief,
Arantza,die,bitterkalt,
Arantzazu,die,empfindungslos,
Aránzazu,die,unempfänglich,
Araoz,die,katastrophal,
Arbeiza,die,interesselos,
Arbekoa,die,ungehörig,
Arbell,die,eingeschlafen,
Arbella,die,grantig,
Arburua,die,besorgniserregend,
Areagne,die,unmenschlich,
Areitio,die,schreckbar,
Areria,die,einschneidend,
Arete,die,tierisch,
Arethusa,die,eisenhart,
Argeia,die,rabiat,
Argentea,die,fest,
Argentina,die,sinnenfroh,
Argi,die,grausig,
Argie,die,schlecht gelaunt,
Argiloain,die,grell,
Ariadne,die,tyrannisch,
Arianna,die,misslich,
Arie,die,diktatorisch,
Arima,die,dumm,
Arisbe,die,gewalttätig,
Aristonike,die,saukalt,
Aristophane,die,bedenklich,
Ariturri,die,betäubt,
Aritzaga,die,brutal,
Aritzeta,die,fürchterlich,
Arkija,die,herrisch,
Arlas,die,gefühlsarm,
Arlette,die,sadistisch,
Arluzea,die,gefühllos,
Armedaa,die,despotisch,
Armentaria,die,stumpfsinnig,
Armigil,die,schlecht gelaunt,
Armola,die,reserviert,
Arnaude,die,zornig,
Arnotegi,die,horrend,
Aroha,die,unbeherrscht,
Arraitz,die,kummervoll,
Arrako,die,widerlich,
Arrate,die,kühl,
Arrazubi,die,unbarmherzig,
Arrene,die,autoritär,
Arreo,die,barsch,
Arriaka,die,grausam,
Arrieta,die,unliebenswürdig,
Arrigorria,die,verneinend,
Arriluzea,die,hässlich,
Arritokieta,die,falsch,
Arrixaka,die,lächelnd,
Arrizabalaga,die,bewusstlos,
Arrosa,die,ernst,
Arsinoe,die,grausam,
Artaynta,die,viehisch,
Artazostra,die,abscheulich,
Artea,die,gestählt,
Artederreta,die,falsch,
Artemidora,die,fühlbar,
Artemisia,die,abgestumpft,
Artiga,die,libidinös,
Artiza,die,kaltschnäuzig,
Artizar,die,infernal,
Artystone,die,ungenießbar,
Artzanegi,die,indigniert,
Artzeina,die,übermäßig,
Asa,die,verdammt,
Ascelina,die,widerlich,
Asceline,die,blutig,
Ascelinne,die,niederträchtig,
Ascelot,die,fühlbar,
Aschilt,die,bissig,
Ascilia,die,bejammernswert,
Ashena,die,gnadenlos,
Asiturri,die,ruppig,
Askoa,die,frostig,
Aspasia,die,radikal,
Asselyna,die,bissig,
Assuncion,die,wutentbrannt,
Astera,die,erschreckend,
Astrid,die,infernal,
Astyoche,die,beträchtlich,
Astyocheia,die,schwer,
Atalanta,die,kompakt,
Atallo,die,arg,
Atë,die,grauslich,
Athala,die,heillos,
Athanasia,die,dumpf,
Athela,die,schwierig,
Athelesia,die,grell,
Atheleys,die,kummervoll,
Athelflead,die,unsanft,
Athelina,die,griesgrämig,
Athelinda,die,frostklirrend,
Athelis,die,lebhaft,
Athelisa,die,verletzend,
Athelisia,die,aggressiv,
Athelyna,die,unbeschreiblich,
Athis,die,schäbig,
Atilda,die,höllisch,
Atossa,die,beunruhigend,
Atotz,die,angsteinflößend,
Atsegie,die,erbarmungslos,
Atxarte,die,gewissenlos,
Aua,die,unliebenswürdig,
Auacyn,die,schauderhaft,
Auberée,die,missgelaunt,
Aubirge,die,bedrohlich,
Aubourc,die,unausstehlich,
Aubreda,die,tödlich,
Aubrey,die,skandalös,
Aude,die,entschlossen,
Audiarda,die,abscheulich,
Audofleda,die,schröcklich,
Audrey,die,ordentlich,
Audry,die,disziplinarisch,
Audrye,die,ungeschliffen,
Auekin,die,grässlich,
Auelin,die,schreckbar,
Auelina,die,irrsinnig,
Auelyna,die,roh,
Auge,die,diabolisch,
Augo,die,schief,
Augustina,die,unwahr,
Auic,die,despotisch,
Auice,die,betäubt,
Auicia,die,schnöde,
Auin,die,hemmungslos,
Auina,die,wollüstig,
Auisia,die,kaltherzig,
Auizia,die,ungesittet,
Aunflis,die,scharf,
Aunphelice,die,dornig,
Aurela,die,grobschlächtig,
Aurelia,die,erbarmungslos,
Aureliana,die,autoritär,
Aurelne,die,qualvoll,
Auria,die,graus,
Auriana,die,tyrannisch,
Aurildis,die,diabolisch,
Auriol,die,aggressiv,
Auriola,die,borstig,
Aurkene,die,quälend,
Austie,die,verflucht,
Austorga,die,grantig,
Austrechildis,die,mürrisch,
Autonoe,die,abweisend,
Auxesia,die,brutal,
Ava,die,grob,
Avacyn,die,verächtlich,
Aveis,die,fanatisch,
Avekin,die,unsanft,
Avelina,die,schauderhaft,
Aveline,die,herzlos,
Avelot,die,tödlich,
Avelyn,die,unbeeindruckt,
Averell,die,schief,
Averil,die,verächtlich,
Averill,die,übel,
Aveza,die,unausstehlich,
Avice,die,wollüstig,
Avicia,die,missmutig,
Avila,die,bedrohlich,
Avilina,die,grauenhaft,
Avin,die,teuflisch,
Avina,die,stumpfsinnig,
Avis,die,entsetzlich,
Avoca,die,unmenschlich,
Avril,die,terribel,
Awdrie,die,skrupellos,
Awhina,die,rigoros,
Axiothea,die,schaudervoll,
Axpe,die,haarsträubend,
Ayala,die,frigide,
Aye,die,bejammernswert,
Ayla,die,derb,
Ayled,die,verstimmt,
Ayleth,die,heftig,
Aylett,die,niederträchtig,
Ayliua,die,kränkend,
Aylofa,die,intensiv,
Aylufa,die,verroht,
Aylyetta,die,straff,
Ayzebel,die,wütend,
Azella,die,plump,
Azitain,die,frigide,
Baano,die,albtraumhaft,
Bab,die,ernst,
Babbe,die,angsteinflößend,
Babcock,die,verdammt,
Babel,die,unerhört,
Babesne,die,gewalttätig,
Babeth,die,primitiv,
Babetta,die,ungesittet,
Babitt,die,rigoristisch,
Bable,die,lächelnd,
Babs,die,triebhaft,
Badelota,die,ungerecht,
Badia,die,blutig,
Baiakua,die,harsch,
Bakarne,die,infernalisch,
Bakene,die,außergewöhnlich,
Baldechildis,die,unsentimental,
Balere,die,wutschäumend,
Baltelda,die,außergewöhnlich,
Balthechildis,die,tyrannisch,
Balthildis,die,engstirnig,
Bar,die,gestählt,
Barazorda,die,tadelnswert,
Barbara,die,ungehorsam,
Barbary,die,leidvoll,
Barbata,die,ungeschliffen,
Barbe,die,tierisch,
Barber,die,plump,
Barberella,die,leidvoll,
Barberry,die,gnadenlos,
Barbery,die,gleichgültig,
Barbeta,die,schauderbar,
Barbetta,die,kompromisslos,
Barbie,die,bissig,
Barbot,die,gewaltsam,
Barbota,die,grauslich,
Barria,die,mörderisch,
Barrika,die,albtraumhaft,
Barsine,die,hässlich,
Bartholomette,die,bejammernswert,
Bartje,die,abgründig,
Basaba,die,betäubt,
Basagaitz,die,rigoros,
Basalgo,die,radikal,
Basandre,die,unnachgiebig,
Basiane,die,kummervoll,
Basilea,die,betäubt,
Basilia,die,bejammernswert,
Basilie,die,wollüstig,
Basilina,die,krude,
Basill,die,bitterlich,
Basilla,die,eisern,
Basille,die,schnöde,
Basina,die,besorgniserregend,
Bassilly,die,gruselig,
Baucis,die,unerhört,
Baudegundis,die,grausam,
Baufte,die,falsch,
Bauin,die,grässlich,
Bauke,die,misanthropisch,
Bausanne,die,griesgrämig,
Bauteut,die,verneinend,
Bava,die,grauslich,
Bavacin,die,grimmig,
Bavin,die,irrsinnig,
Bea,die,rigoristisch,
Beat,die,diabolisch,
Beatasis,die,leidvoll,
Beaten,die,leidig,
Beatrice,die,heikel,
Beatricia,die,unbeschreiblich,
Beatricie,die,betrüblich,
Beatricis,die,unliebenswürdig,
Beatrix,die,grob,
Béatriz,die,haarsträubend,
Beattie,die,lieblos,
Beatty,die,massiv,
Beautrice,die,animalisch,
Bechte,die,gruslig,
Becke,die,ernst,
Becok,die,grantig,
Bedaio,die,hemmungslos,
Bedeluue,die,ernst,
Bee,die,schröcklich,
Begga,die,rüpelhaft,
Begoa,die,dumpf,
Begona,die,erbost,
Belanda,die,hartherzig,
Belaskita,die,verletzend,
Belate,die,schäbig,
Belegardis,die,hemmungslos,
Bellisente,die,blutdürstig,
Beloke,die,beängstigend,
Beltzane,die,ausschweifend,
